ID,RENDIMIENTO_GLOBAL
983702,alto
714760,bajo
376002,alto
888266,alto
217847,medio-bajo
619169,bajo
522378,alto
475848,medio-alto
307547,bajo
509041,bajo
466430,medio-bajo
959990,medio-bajo
355532,alto
232976,bajo
984786,medio-bajo
379728,bajo
490424,medio-alto
157450,medio-bajo
913199,alto
101623,alto
557326,bajo
505486,bajo
923845,medio-bajo
351416,alto
27322,alto
259628,alto
22431,bajo
445647,medio-bajo
267290,medio-bajo
621933,bajo
337281,medio-alto
475789,alto
442397,bajo
209842,alto
416985,alto
133976,medio-alto
472242,bajo
827868,bajo
502638,medio-bajo
514148,bajo
518854,medio-bajo
322664,alto
826289,bajo
843913,alto
3548,alto
636540,bajo
986458,bajo
324327,alto
746567,alto
273240,bajo
606194,alto
630231,bajo
244999,alto
713254,medio-bajo
855122,alto
580120,bajo
789224,bajo
530060,medio-bajo
199444,bajo
470226,alto
43953,bajo
943382,medio-alto
479984,bajo
84460,bajo
757376,bajo
295763,bajo
371957,alto
141455,alto
606412,alto
664488,medio-bajo
199433,alto
134696,medio-alto
771938,medio-bajo
736077,medio-bajo
129012,bajo
905158,bajo
722995,medio-alto
87260,medio-alto
142179,bajo
565692,medio-bajo
2386,alto
378422,bajo
93832,alto
765252,bajo
650112,medio-bajo
894054,alto
479151,bajo
719500,alto
423598,bajo
276501,bajo
144813,medio-bajo
693932,bajo
542105,alto
513873,medio-bajo
249591,medio-bajo
816478,alto
249519,medio-bajo
829013,bajo
551524,bajo
491688,alto
191183,bajo
972332,bajo
338328,bajo
245826,bajo
304485,medio-bajo
398273,bajo
958084,alto
927014,medio-alto
220930,medio-alto
690994,medio-alto
55638,medio-alto
542330,bajo
72750,bajo
814812,medio-alto
689492,medio-alto
653769,alto
161959,alto
249832,medio-alto
275494,medio-bajo
663731,medio-alto
883602,medio-alto
872101,bajo
778139,bajo
830582,bajo
976544,alto
246721,medio-bajo
956536,bajo
791893,medio-bajo
498568,medio-bajo
272173,medio-bajo
531099,bajo
832167,alto
331038,bajo
589159,alto
474504,bajo
89363,bajo
888423,alto
489532,medio-alto
594938,alto
549435,bajo
354103,bajo
161060,alto
237070,alto
328220,medio-alto
230594,medio-alto
786484,medio-bajo
903958,medio-bajo
141792,alto
635443,medio-bajo
210821,bajo
242581,alto
365232,bajo
284809,medio-bajo
226518,alto
506534,alto
610678,medio-alto
52157,medio-bajo
723995,medio-bajo
126238,medio-alto
209521,medio-bajo
795895,bajo
700408,medio-bajo
416804,medio-alto
168944,alto
93766,bajo
222245,medio-bajo
482958,alto
82869,bajo
62072,alto
230929,alto
264804,alto
965868,alto
985056,bajo
127569,alto
841543,medio-alto
231831,alto
497201,medio-alto
441187,bajo
663569,alto
346526,bajo
53750,medio-bajo
113806,alto
720594,bajo
584109,alto
285583,alto
88809,medio-bajo
825752,alto
402510,bajo
222732,medio-alto
506911,medio-bajo
588299,alto
764463,bajo
681480,bajo
880849,medio-alto
945241,alto
514787,alto
382045,bajo
527766,alto
601874,bajo
545014,medio-alto
358115,alto
495672,alto
50585,medio-bajo
397952,medio-bajo
104034,alto
218525,bajo
972408,bajo
174217,medio-bajo
270347,medio-alto
156565,bajo
890053,medio-bajo
660188,alto
24172,alto
33954,bajo
917910,bajo
407017,alto
855522,alto
531992,medio-alto
386745,medio-bajo
239831,alto
104749,medio-alto
334507,alto
230994,medio-alto
833870,alto
271193,alto
397051,bajo
746733,medio-bajo
601356,medio-bajo
559520,medio-bajo
390022,alto
647660,alto
558850,medio-bajo
512393,medio-alto
445824,medio-alto
788622,alto
273640,alto
253749,bajo
482410,bajo
673211,bajo
331669,medio-alto
936418,bajo
502176,alto
296434,medio-bajo
190377,medio-alto
484313,bajo
331954,bajo
739645,bajo
792743,alto
741627,alto
981747,medio-bajo
429674,medio-bajo
166405,bajo
692084,medio-bajo
70092,alto
485803,alto
317844,alto
934597,bajo
217604,medio-alto
476368,medio-bajo
482323,bajo
641582,bajo
577503,medio-alto
742869,bajo
575484,bajo
436623,alto
164547,medio-bajo
325503,medio-bajo
956445,bajo
166520,medio-bajo
974600,bajo
387890,alto
779067,alto
737944,bajo
889442,medio-alto
59663,medio-alto
933805,alto
527400,alto
900746,alto
545828,bajo
161948,alto
730831,alto
942190,alto
207089,alto
637560,bajo
133118,medio-bajo
679796,medio-bajo
331662,bajo
761788,medio-alto
515138,alto
147485,medio-alto
362551,bajo
198336,medio-alto
932061,medio-bajo
46048,medio-bajo
507330,alto
77930,alto
394023,alto
246772,medio-bajo
488620,bajo
202481,medio-bajo
36536,alto
704633,alto
325312,bajo
94027,alto
212040,bajo
798111,bajo
304731,medio-alto
771493,medio-alto
727236,alto
167654,medio-alto
396450,bajo
628419,medio-alto
763731,alto
103477,alto
224816,alto
461313,medio-bajo
500290,bajo
602891,medio-alto
612693,medio-bajo
757499,alto
403308,alto
572694,alto
447796,bajo
148040,bajo
603549,alto
386003,alto
761160,alto
196913,medio-bajo
425090,bajo
206052,alto
604247,bajo
138123,alto
951068,medio-bajo
537858,bajo
964153,alto
179680,medio-bajo
650701,bajo
227073,alto
28075,medio-bajo
779340,bajo
672021,bajo
860597,medio-bajo
24198,alto
216918,bajo
43861,alto
74769,alto
563575,bajo
790302,bajo
181396,alto
565501,alto
974819,alto
551292,bajo
580445,alto
88417,alto
193315,bajo
719988,medio-alto
904067,alto
530974,bajo
880419,alto
950908,alto
689940,bajo
915533,bajo
34335,bajo
769960,medio-bajo
870301,alto
372198,medio-alto
89743,bajo
306619,medio-bajo
233338,alto
254963,bajo
306841,medio-alto
958685,bajo
341816,medio-alto
930703,alto
157025,alto
880209,alto
208556,alto
577032,medio-alto
725114,alto
204975,alto
799509,bajo
851223,bajo
784331,medio-alto
547094,bajo
64219,medio-bajo
496920,bajo
205295,medio-bajo
614365,medio-bajo
880857,medio-bajo
429746,medio-alto
885024,alto
55549,bajo
849084,medio-bajo
640074,bajo
932123,alto
533214,medio-bajo
188510,medio-bajo
400219,medio-bajo
797074,medio-alto
201849,alto
212564,alto
195642,alto
786650,medio-bajo
106626,medio-bajo
391445,alto
363169,medio-alto
329615,medio-bajo
11174,alto
407631,medio-bajo
264206,medio-bajo
215901,alto
475385,medio-bajo
16866,medio-bajo
610713,bajo
105865,medio-alto
810762,bajo
216528,medio-alto
934070,bajo
305832,medio-bajo
987540,bajo
685484,alto
337547,medio-alto
26598,alto
449028,medio-alto
638981,medio-bajo
438899,medio-bajo
807855,bajo
128770,medio-alto
102838,alto
654466,alto
190125,medio-bajo
564899,medio-bajo
811986,alto
937277,alto
831974,bajo
24260,medio-alto
182826,medio-bajo
720763,bajo
18229,alto
884964,alto
477160,alto
433463,medio-bajo
477797,alto
866843,bajo
678061,bajo
196131,medio-bajo
735939,medio-bajo
154833,alto
289846,bajo
411345,bajo
482639,bajo
604627,alto
353904,bajo
251613,alto
276351,bajo
153762,alto
672904,bajo
942948,medio-alto
326289,bajo
36886,bajo
981840,medio-bajo
300241,bajo
402840,alto
390682,medio-bajo
542147,medio-alto
747183,medio-bajo
679170,medio-bajo
457680,alto
723316,alto
660275,bajo
364133,alto
574090,alto
415645,bajo
106058,medio-bajo
574497,bajo
814504,medio-bajo
221735,alto
129715,medio-alto
570897,medio-alto
601174,alto
914473,medio-alto
875383,bajo
842569,bajo
526529,medio-bajo
525688,medio-bajo
845027,bajo
602813,medio-alto
290759,alto
256186,alto
316855,alto
814214,medio-alto
89522,alto
375751,alto
787039,medio-alto
445977,alto
570961,alto
529095,alto
534010,alto
201394,bajo
529798,alto
335947,alto
152090,alto
113359,alto
376447,alto
387737,alto
482309,medio-bajo
731355,bajo
944919,bajo
967121,alto
742890,alto
703283,bajo
640243,bajo
742491,bajo
52671,alto
831337,medio-bajo
455074,bajo
147216,medio-bajo
755872,alto
235084,alto
173233,bajo
389926,bajo
192904,alto
451134,alto
287149,alto
894376,alto
370884,bajo
792906,bajo
943967,alto
204403,alto
901227,alto
494344,alto
443294,bajo
250558,alto
1151,alto
414190,alto
708131,alto
47173,medio-bajo
198672,alto
270656,alto
869059,medio-bajo
313580,bajo
310798,alto
81178,alto
902697,alto
849534,bajo
881269,medio-alto
660920,medio-alto
4713,medio-alto
690394,medio-bajo
237188,alto
629794,bajo
13415,alto
664987,alto
95030,bajo
768455,alto
464620,medio-bajo
264363,alto
766341,alto
71318,alto
73713,bajo
929674,bajo
726598,medio-bajo
179023,bajo
125157,medio-bajo
14768,medio-alto
809419,bajo
779620,bajo
13364,alto
566273,bajo
971006,bajo
938284,alto
536383,medio-alto
902149,alto
819339,medio-alto
81602,bajo
967677,alto
898418,alto
329472,bajo
833515,alto
749988,medio-bajo
190781,bajo
563839,alto
920132,alto
362289,medio-alto
666598,medio-alto
961784,medio-bajo
618948,bajo
51540,alto
624632,alto
978379,alto
179740,medio-alto
207052,alto
716430,medio-bajo
703026,medio-bajo
641336,medio-alto
934475,bajo
224212,bajo
852450,bajo
124969,bajo
580257,bajo
705567,alto
119600,alto
632460,bajo
306429,bajo
469977,alto
593570,medio-alto
924441,medio-bajo
311446,bajo
419362,alto
722999,alto
182572,bajo
559530,medio-bajo
279731,bajo
196631,bajo
673970,medio-alto
670208,alto
9601,bajo
525564,medio-alto
141929,medio-bajo
211958,alto
555318,medio-bajo
310007,alto
238335,alto
161975,medio-alto
65163,medio-bajo
2404,medio-bajo
801476,medio-bajo
969706,bajo
198917,medio-bajo
483049,bajo
339128,alto
365706,bajo
108581,bajo
468453,medio-alto
97620,alto
561491,medio-bajo
321860,medio-alto
413479,medio-alto
781737,medio-bajo
295801,bajo
5425,alto
702126,alto
328956,medio-bajo
228461,bajo
117610,bajo
448133,bajo
487211,bajo
929777,bajo
147659,alto
881102,bajo
873402,alto
978721,alto
239676,medio-bajo
295686,alto
884634,medio-alto
684873,alto
550507,alto
277807,alto
308236,bajo
784121,alto
380638,alto
92008,alto
774403,alto
568376,alto
724412,bajo
901160,alto
345283,medio-alto
540528,bajo
832700,alto
660192,bajo
212978,alto
964231,medio-bajo
698005,medio-bajo
186761,bajo
968603,bajo
202386,alto
922627,bajo
982574,alto
208836,alto
219666,alto
351404,medio-bajo
746486,medio-bajo
599758,alto
135364,alto
229108,bajo
85713,medio-bajo
253967,bajo
916471,medio-bajo
974775,medio-alto
581475,bajo
323746,alto
367158,medio-alto
896224,medio-alto
922231,bajo
754347,alto
972671,medio-alto
252648,medio-bajo
772263,medio-bajo
360624,medio-alto
252490,medio-bajo
447074,alto
369484,medio-bajo
559980,bajo
453254,alto
181107,alto
975812,alto
303561,bajo
468891,alto
41784,medio-bajo
452049,alto
848259,alto
80318,bajo
497086,bajo
802607,bajo
256434,medio-bajo
818501,alto
829309,bajo
980029,medio-bajo
661249,medio-bajo
483544,alto
453736,alto
66752,medio-alto
342287,medio-alto
75210,medio-bajo
382450,alto
430896,alto
641954,bajo
357722,medio-alto
512527,alto
839389,alto
582144,alto
381795,medio-alto
398590,alto
345521,alto
279059,bajo
363179,alto
321470,alto
522386,medio-bajo
635715,alto
256651,medio-alto
179107,medio-bajo
66579,alto
748765,alto
789640,alto
870133,alto
656013,bajo
64858,bajo
186175,alto
836061,bajo
213136,bajo
770234,medio-alto
191758,alto
186235,medio-bajo
721451,bajo
288429,medio-bajo
510084,medio-bajo
791289,medio-alto
666667,medio-bajo
299531,alto
103880,bajo
781829,alto
162022,medio-bajo
608368,bajo
428455,bajo
688935,medio-bajo
971723,medio-bajo
691963,bajo
858574,medio-bajo
798660,medio-bajo
434872,medio-bajo
978745,alto
830947,medio-bajo
580113,bajo
465772,medio-alto
343210,bajo
808181,medio-alto
112985,bajo
719393,bajo
487838,alto
845521,bajo
159874,alto
635831,medio-alto
760175,medio-bajo
11681,alto
988063,bajo
792987,alto
9536,alto
238093,alto
158260,alto
435047,alto
961680,medio-bajo
114508,medio-alto
70978,bajo
659695,alto
22030,alto
903938,medio-bajo
151893,alto
63418,medio-bajo
715726,bajo
418558,bajo
515152,bajo
841733,alto
530896,alto
776866,alto
325098,alto
928449,alto
951238,medio-bajo
247666,medio-bajo
855063,alto
3579,alto
969406,bajo
136200,alto
473939,alto
569500,bajo
180729,medio-bajo
772197,medio-alto
183450,bajo
903287,bajo
474001,alto
367169,medio-alto
878508,medio-alto
751122,medio-bajo
396162,medio-bajo
405697,bajo
280805,alto
105840,bajo
599670,bajo
510346,medio-alto
907746,bajo
170110,medio-alto
633076,bajo
576142,medio-alto
369611,bajo
66380,medio-bajo
543667,bajo
745291,bajo
425423,bajo
350700,alto
19052,medio-bajo
840183,bajo
416345,medio-bajo
229374,bajo
939336,bajo
737085,alto
35713,alto
901671,bajo
496326,alto
697154,alto
259790,bajo
237852,medio-bajo
316701,alto
731665,medio-bajo
722242,bajo
571480,medio-bajo
235743,medio-bajo
529173,bajo
715886,medio-bajo
724673,alto
232117,medio-alto
790295,medio-bajo
265760,medio-alto
165881,bajo
984928,bajo
460445,bajo
290110,alto
915146,medio-bajo
927874,medio-bajo
537627,medio-bajo
272629,medio-bajo
876910,bajo
823484,medio-bajo
427243,medio-bajo
926004,medio-alto
4364,medio-bajo
335373,bajo
181198,bajo
138297,medio-bajo
489213,bajo
550568,bajo
57134,bajo
777647,alto
635181,bajo
258143,medio-bajo
261134,bajo
70539,alto
705824,alto
392015,medio-bajo
148619,medio-bajo
848613,bajo
445635,medio-bajo
540250,bajo
815148,bajo
916837,medio-alto
959517,medio-bajo
576299,medio-alto
734752,alto
168790,alto
165546,alto
580629,bajo
127932,medio-bajo
506307,alto
729215,bajo
944447,medio-alto
790381,bajo
178686,medio-alto
791817,medio-bajo
852778,alto
528641,medio-bajo
839668,bajo
941378,medio-alto
330443,alto
865898,alto
256278,alto
483012,bajo
472320,medio-bajo
847062,bajo
337579,bajo
190516,alto
149126,bajo
589599,alto
687339,bajo
691238,alto
34576,alto
172670,alto
65449,alto
321618,medio-bajo
588767,bajo
890497,bajo
318640,medio-bajo
232460,alto
740424,bajo
507818,alto
858464,medio-bajo
766886,alto
332508,medio-alto
744909,bajo
759321,medio-alto
510316,bajo
64677,alto
656175,bajo
690895,medio-bajo
131608,alto
964273,bajo
306643,medio-alto
190988,medio-alto
184397,alto
50632,bajo
534116,bajo
539181,bajo
108822,alto
863961,medio-bajo
594104,bajo
903254,bajo
29705,medio-alto
78764,alto
566844,medio-bajo
785006,medio-bajo
743933,alto
831733,alto
718162,bajo
384460,medio-alto
879608,medio-bajo
607950,bajo
425114,medio-bajo
436773,medio-bajo
643104,alto
54231,medio-bajo
522596,alto
318272,medio-alto
971966,bajo
890708,bajo
770686,alto
229171,medio-bajo
26628,alto
610330,bajo
499072,bajo
943039,bajo
465135,medio-bajo
841607,alto
822573,bajo
714952,alto
437778,alto
720756,bajo
67046,alto
136983,alto
823731,bajo
969943,bajo
478315,medio-bajo
467133,bajo
44589,medio-bajo
10478,alto
660107,medio-bajo
525360,alto
504416,alto
370641,medio-alto
103397,alto
486450,medio-bajo
918288,bajo
893392,alto
73143,medio-alto
954847,bajo
118920,medio-bajo
549949,bajo
498514,medio-bajo
163642,bajo
671081,bajo
224069,alto
492364,bajo
101869,alto
296447,alto
222346,medio-bajo
152211,bajo
115282,bajo
889385,alto
854438,bajo
56955,bajo
496681,bajo
286935,medio-bajo
842231,alto
388856,alto
171135,alto
480318,alto
216846,bajo
9842,bajo
612083,bajo
104204,medio-bajo
95624,medio-bajo
933944,alto
881806,bajo
925175,bajo
33374,alto
163399,bajo
472583,alto
295749,alto
657251,alto
917572,medio-bajo
596222,medio-alto
880514,bajo
748650,bajo
135030,alto
838594,alto
480634,medio-bajo
308894,bajo
802589,alto
349841,alto
802106,alto
671539,medio-bajo
352512,medio-bajo
131716,medio-bajo
152060,alto
17465,alto
690812,alto
459117,medio-alto
846205,bajo
332101,bajo
278610,bajo
144888,alto
975064,medio-bajo
356721,medio-bajo
563048,medio-alto
185452,medio-bajo
66342,bajo
141141,alto
852706,alto
710176,medio-bajo
600651,alto
532688,medio-bajo
698898,alto
962183,alto
659382,medio-bajo
940440,bajo
230362,medio-bajo
278908,bajo
284582,alto
651062,alto
210097,bajo
43943,alto
766591,medio-bajo
199697,medio-bajo
544915,bajo
515755,medio-alto
285845,alto
400103,medio-alto
152414,bajo
808596,alto
894478,medio-bajo
602299,alto
876536,medio-alto
705311,bajo
444691,bajo
478241,medio-alto
86416,alto
565027,bajo
350719,alto
141090,bajo
90292,medio-alto
312193,alto
634736,alto
815632,alto
735902,bajo
695166,medio-alto
444603,medio-bajo
453460,medio-alto
358043,medio-bajo
145471,alto
830753,bajo
111033,alto
416748,alto
634150,alto
305452,bajo
881492,alto
716127,medio-bajo
549806,medio-bajo
483685,alto
87918,alto
794749,medio-bajo
35564,bajo
627687,bajo
768093,medio-bajo
579371,alto
726847,alto
632810,bajo
92743,medio-alto
423117,bajo
815017,bajo
724390,alto
268332,bajo
681061,alto
332335,medio-alto
600800,medio-bajo
323817,bajo
807899,bajo
751155,bajo
50881,bajo
776819,bajo
954446,medio-alto
441683,medio-bajo
507575,medio-bajo
490768,medio-bajo
833470,medio-bajo
504139,medio-bajo
936743,alto
691651,medio-bajo
246814,medio-alto
581910,bajo
857472,medio-bajo
277767,bajo
248134,alto
18317,medio-alto
116091,medio-bajo
128402,medio-alto
279421,alto
404681,medio-bajo
503018,medio-bajo
693618,bajo
774074,bajo
590417,alto
376566,medio-alto
249690,alto
1286,alto
668821,medio-alto
455703,alto
270800,alto
3139,medio-bajo
953592,alto
372749,bajo
120915,medio-bajo
680046,medio-alto
725885,alto
905639,bajo
159218,medio-alto
51528,medio-bajo
94149,bajo
208698,bajo
353249,alto
683659,alto
123886,alto
764278,alto
270964,alto
553279,bajo
703644,alto
887178,bajo
21623,alto
966222,medio-bajo
367582,medio-bajo
166591,alto
857654,medio-bajo
323685,bajo
698712,medio-bajo
819947,bajo
801380,medio-bajo
469122,alto
667906,bajo
243769,alto
16391,bajo
202462,medio-alto
647044,alto
221443,bajo
689623,bajo
474431,alto
345542,medio-bajo
849976,alto
353396,alto
520740,medio-bajo
515785,medio-alto
180287,bajo
887838,medio-bajo
693228,alto
647690,bajo
635816,alto
695928,bajo
304575,alto
540663,bajo
117343,alto
460642,bajo
293773,alto
686729,medio-alto
646198,alto
615049,medio-bajo
133840,medio-bajo
954816,alto
370980,alto
667776,alto
237241,medio-bajo
817751,alto
335974,alto
469267,medio-alto
234761,bajo
4956,bajo
547205,alto
580279,medio-bajo
779759,bajo
854011,bajo
931506,medio-bajo
161822,bajo
816106,bajo
766416,alto
574825,alto
379515,alto
161538,medio-alto
935641,bajo
412673,medio-bajo
453023,medio-bajo
133101,bajo
892512,alto
884628,bajo
229321,alto
73587,bajo
272280,medio-bajo
336214,medio-bajo
858221,medio-bajo
976951,bajo
217551,medio-bajo
14354,medio-alto
649740,alto
865070,alto
695957,medio-alto
86412,bajo
32761,alto
306504,medio-alto
593037,alto
101113,bajo
157389,alto
112944,bajo
676361,medio-alto
623570,alto
132960,bajo
91426,bajo
909335,medio-bajo
875989,alto
109315,bajo
2909,medio-alto
131268,medio-bajo
701993,alto
937115,alto
704305,medio-bajo
529636,alto
56210,bajo
789351,medio-alto
795765,alto
920900,alto
746850,medio-alto
408362,bajo
849924,bajo
748442,bajo
678621,bajo
471407,bajo
519510,bajo
717463,alto
954303,medio-bajo
956198,bajo
423486,alto
145611,medio-bajo
695695,alto
816460,medio-alto
854811,alto
792024,bajo
477402,alto
178893,bajo
196092,medio-alto
28695,medio-bajo
599351,medio-bajo
643577,alto
127346,bajo
38548,bajo
921437,alto
757005,bajo
810924,alto
684825,alto
84302,bajo
884744,bajo
371973,medio-bajo
82964,medio-alto
339470,medio-bajo
680308,alto
592648,medio-bajo
293420,alto
739176,medio-bajo
339637,alto
375895,alto
644707,bajo
157438,bajo
897837,bajo
570614,alto
422380,alto
359876,medio-bajo
288426,medio-bajo
425234,medio-bajo
427048,alto
983345,alto
347301,alto
493449,bajo
665308,bajo
533930,medio-bajo
831320,medio-alto
199842,bajo
965503,bajo
776463,alto
646244,bajo
365311,alto
887067,bajo
353969,alto
266852,bajo
208607,medio-bajo
575462,bajo
194377,alto
886905,medio-bajo
909824,alto
941809,alto
301313,alto
318905,alto
121429,bajo
657405,bajo
919424,bajo
177157,alto
843730,bajo
419767,medio-alto
299864,bajo
566781,bajo
407541,alto
474002,bajo
883890,alto
875493,medio-bajo
542188,medio-bajo
937011,medio-alto
328931,medio-alto
347336,bajo
922243,bajo
939490,bajo
867836,bajo
407048,alto
739733,medio-bajo
500,alto
778840,alto
228767,bajo
149413,bajo
351442,medio-bajo
67456,medio-bajo
889861,bajo
430832,medio-alto
532447,alto
341959,medio-alto
192697,medio-bajo
110189,alto
532975,alto
